acousticness,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,popularity,speechiness,tempo,valence,year
0.963,0.354,193792,0.015,0,0.894,5,0.118,-33.438,1,64,0.039,66.738,0.0899,2018
0.298,0.648,245000,0.651,0,0.0262,1,0.252,-8.92,1,62,0.0995,107.989,0.232,2018
0.946,0.83,207400,0.159,1,2.02E-05,1,0.362,-14.461,1,76,0.0383,104.95,0.189,2018
0.336,0.633,168640,0.559,0,0,6,0.262,-5.135,1,70,0.313,114.987,0.473,2018
0.00567,0.822,140527,0.871,1,0.391,1,0.101,-4.095,1,64,0.214,145.062,0.648,2018
0.606,0.608,166557,0.432,1,0,6,0.157,-9.659,0,57,0.739,130.281,0.64,2018
0.444,0.727,269053,0.48,0,0,5,0.118,-9.278,0,59,0.0987,120.025,0.369,2018
0.0533,0.898,237493,0.733,1,0.000115,7,0.102,-4.75,1,62,0.178,96.51,0.295,2018
0.901,0.5,236907,0.295,0,0,10,0.104,-7.894,1,68,0.0307,135.076,0.273,2018
0.701,0.676,192501,0.634,0,1.63E-06,8,0.223,-5.377,1,62,0.0385,86.004,0.33,2018
0.116,0.744,195832,0.856,1,0,10,0.328,-4.115,1,59,0.084,145.966,0.76,2018
0.255,0.812,177133,0.525,1,0,1,0.325,-8.798,1,63,0.124,145.016,0.564,2018
0.149,0.758,230043,0.528,1,0,0,0.081,-9.199,1,57,0.124,99.993,0.261,2018
0.0393,0.643,123040,0.646,1,0,10,0.109,-2.442,0,61,0.0629,80.174,0.35,2018
0.154,0.884,181624,0.814,1,1.67E-06,7,0.158,-5.333,1,60,0.303,155.938,0.907,2018
0.191,0.638,179775,0.468,1,0,5,0.181,-11.077,0,57,0.409,149.976,0.381,2018
0.754,0.486,204648,0.231,0,0,2,0.37,-10.277,1,63,0.0494,122.755,0.327,2018
0.049,0.707,160013,0.712,0,0,7,0.136,-6.506,0,61,0.0655,119.9,0.248,2018
0.0288,0.627,194387,0.858,0,0,7,0.199,-3.116,1,69,0.0394,100.074,0.399,2018
0.153,0.819,109556,0.513,1,0,6,0.138,-9.005,0,62,0.433,140.032,0.607,2018
0.993,0.733,164676,0.00703,0,0.978,2,0.106,-25.595,0,63,0.0872,78.006,0.29,2018
0.401,0.918,275693,0.602,0,7.28E-06,4,0.0805,-3.986,0,68,0.115,96.518,0.158,2018
0.0986,0.532,176853,0.832,0,9.22E-05,11,0.657,-5.958,0,61,0.122,176.155,0.771,2018
0.151,0.734,163636,0.765,1,0,7,0.231,-5.562,1,72,0.0621,109.989,0.518,2018
0.286,0.598,194792,0.605,1,0,7,0.0875,-4.92,0,57,0.452,159.517,0.513,2018
0.0628,0.707,190476,0.608,0,0,8,0.118,-4.514,1,63,0.0548,126.121,0.414,2018
0.634,0.653,191560,0.62,0,5.46E-06,11,0.512,-5.797,1,62,0.28,179.8,0.584,2018
0.872,0.566,114547,0.541,1,3.77E-05,5,0.174,-11.209,1,59,0.29,87.02,0.552,2018
0.0419,0.405,201342,0.62,0,1.38E-05,0,0.108,-6.806,0,61,0.142,195.881,0.48,2018
0.000278,0.269,329080,0.666,0,0,6,0.609,-6.048,1,57,0.0362,171.722,0.226,2018
0.433,0.751,207722,0.684,0,5.92E-06,1,0.18,-4.325,1,62,0.303,89.984,0.864,2018
0.454,0.603,200267,0.512,0,0.00014,10,0.154,-6.687,0,62,0.0402,145.91,0.271,2018
0.147,0.703,182300,0.661,1,0,11,0.374,-7.279,0,59,0.0291,121.911,0.712,2018
0.254,0.873,197320,0.473,1,0,0,0.111,-6.529,1,61,0.0484,119.997,0.465,2018
0.0122,0.877,228373,0.547,1,1.51E-05,7,0.028,-5.705,1,64,0.18,99.034,0.687,2018
0.174,0.703,187765,0.535,0,0,9,0.104,-6.762,1,61,0.0275,109.973,0.581,2018
0.384,0.792,103618,0.637,0,0,9,0.083,-9.125,1,60,0.491,120.165,0.765,2018
0.186,0.567,195317,0.477,0,4.86E-05,8,0.111,-8.781,0,58,0.0331,85.019,0.321,2018
0.921,0.65,173237,0.171,0,0,6,0.127,-9.005,1,69,0.0519,119.522,0.284,2018
0.034,0.51,207142,0.759,0,0,9,0.077,-4.854,1,65,0.101,91.123,0.237,2018
0.224,0.733,233871,0.262,0,4.79E-06,0,0.105,-13.766,1,60,0.028,135.497,0.444,2018
0.3,0.732,194743,0.816,0,0,9,0.273,-4.247,1,62,0.0431,120.112,0.806,2018
0.0337,0.592,159141,0.654,1,0,8,0.135,-6.91,0,60,0.146,128.013,0.816,2018
0.996,0.124,110880,0.0924,0,0.848,11,0.0935,-31.726,1,63,0.0412,205.999,0.135,2018
0.00185,0.557,205333,0.612,1,0,11,0.308,-8.846,0,59,0.177,89.756,0.262,2018
0.14,0.716,141176,0.558,1,1.20E-05,8,0.0712,-9.013,1,62,0.392,169.741,0.661,2018
0.00359,0.758,223240,0.49,1,6.61E-06,11,0.292,-9.877,1,61,0.139,140.116,0.335,2018
0.363,0.544,264320,0.551,0,2.14E-05,5,0.157,-7.112,1,59,0.0574,77.654,0.289,2018
0.00204,0.499,234643,0.877,1,0,0,0.0935,-4.99,1,59,0.0633,83.917,0.213,2018
0.206,0.823,201960,0.378,0,3.95E-06,0,0.106,-6.906,1,66,0.0431,124.084,0.54,2018
0.0263,0.54,188333,0.78,0,7.12E-06,9,0.35,-5.872,1,62,0.0418,144.011,0.514,2018
0.0268,0.769,218615,0.817,0,9.95E-05,0,0.084,-4.092,0,66,0.0339,139.979,0.866,2018
0.309,0.638,242400,0.33,0,0,1,0.111,-8.144,1,57,0.0328,143.795,0.223,2018
0.000212,0.505,249747,0.981,1,3.75E-06,2,0.588,-3.779,1,60,0.156,120.052,0.256,2018
0.00151,0.753,196333,0.616,1,7.10E-06,2,0.291,-7.34,1,59,0.165,156.83,0.287,2018
0.0222,0.496,206210,0.487,1,1.85E-05,6,0.638,-7.003,1,59,0.0301,138.187,0.321,2018
0.0942,0.65,150802,0.639,1,0,8,0.135,-5.962,1,63,0.458,139.226,0.563,2018
0.639,0.811,181350,0.365,0,0,7,0.224,-6.943,0,56,0.0291,97.941,0.539,2018
0.466,0.754,213973,0.405,0,0.00179,7,0.1,-11.547,1,58,0.0378,114.938,0.0843,2018
0.0404,0.841,164147,0.623,0,0,0,0.126,-6.76,1,67,0.0776,121.983,0.744,2018
0.57,0.58,179068,0.469,0,0.0122,4,0.193,-10.02,1,60,0.0332,152.867,0.56,2018
0.135,0.722,164335,0.868,1,0,11,0.101,-5.34,0,58,0.16,87.011,0.671,2018
0.289,0.737,144387,0.562,0,0.000363,11,0.306,-6.117,0,62,0.0747,160.051,0.532,2018
0.317,0.553,210200,0.506,0,0,0,0.763,-5.967,1,60,0.0411,130.027,0.306,2018
0.135,0.727,180389,0.632,1,0,1,0.182,-8.916,1,59,0.259,83.755,0.474,2018
0.662,0.572,247373,0.409,0,0.296,3,0.125,-11.384,1,65,0.0377,129.983,0.351,2018
0.175,0.696,194755,0.693,0,0,3,0.122,-4.64,1,65,0.044,126.025,0.601,2018
0.0601,0.746,196628,0.767,0,1.07E-05,1,0.0859,-2.907,0,65,0.0374,94.007,0.773,2018
0.801,0.196,154054,0.103,0,0.88,0,0.111,-19.66,1,61,0.0399,68.584,0.0388,2019
0.988,0.143,137509,0.155,0,0.74,3,0.109,-21.899,1,63,0.0413,146.503,0.0389,2019
0.713,0.205,220606,0.121,0,0.939,10,0.11,-16.988,0,62,0.0489,71.895,0.0283,2019
0.2,0.346,227373,0.707,0,0,7,0.0811,-5.706,0,61,0.106,85.912,0.326,2019
0.0519,0.581,345160,0.642,1,0,1,0.183,-5.318,1,63,0.407,80.142,0.536,2019
0.174,0.665,112105,0.709,1,0,1,0.142,-4.117,0,64,0.0407,76.058,0.357,2019
0.571,0.803,210147,0.384,1,0,7,0.194,-6.522,1,68,0.179,141.924,0.503,2019
0.0706,0.8,123413,0.826,1,4.76E-06,1,0.181,-3.198,1,61,0.107,148.021,0.241,2019
0.471,0.713,246465,0.517,1,0,4,0.0756,-13.556,1,59,0.12,149.965,0.673,2019
0.662,0.62,273198,0.742,0,5.85E-06,6,0.141,-2.577,0,69,0.143,180.015,0.591,2019
0.331,0.652,176227,0.524,0,0,5,0.273,-6.582,1,69,0.0311,134.812,0.396,2019
0.302,0.487,146093,0.909,1,2.91E-05,10,0.0781,-4.092,1,65,0.0994,187.829,0.293,2019
0.24,0.563,225694,0.745,0,4.96E-05,2,0.11,-4.753,1,61,0.0288,121.015,0.28,2019
0.994,0.37,128292,0.00271,0,0.927,0,0.124,-26.981,1,65,0.0477,69.348,0.245,2019
0.0632,0.725,175827,0.703,0,0.000251,7,0.14,-4.641,1,71,0.0466,106.032,0.638,2019
0.793,0.439,305900,0.412,0,0,9,0.0469,-8.096,0,68,0.0327,122.933,0.179,2019
0.179,0.664,165578,0.548,0,0.00406,0,0.208,-7.642,1,62,0.0461,128.991,0.206,2019
0.125,0.765,184558,0.906,1,0,8,0.423,-2.097,0,78,0.0965,96.071,0.95,2019
0.995,0.403,153104,0.0621,0,0.932,6,0.0999,-28.678,1,67,0.049,135.761,0.146,2019
0.374,0.83,237013,0.71,1,0,11,0.0877,-5.523,0,72,0.326,93.977,0.703,2019
0.137,0.392,181400,0.626,0,0.0183,0,0.117,-10.737,1,62,0.0464,77.869,0.284,2019
0.446,0.832,152960,0.59,1,1.43E-06,8,0.123,-7.168,0,69,0.272,146.939,0.596,2019
0.649,0.49,157108,0.666,0,9.08E-06,8,0.266,-6.152,1,63,0.25,188.163,0.829,2019
0.166,0.638,172480,0.522,1,0,2,0.0842,-8.652,1,65,0.0516,78.039,0.263,2019
0.962,0.101,200342,0.0724,0,0.842,1,0.109,-31.13,1,62,0.0416,78.438,0.0352,2019
0.00856,0.911,171236,0.636,1,0,1,0.0959,-6.202,1,61,0.198,88.956,0.431,2019
0.129,0.44,207095,0.635,0,0,11,0.121,-6.385,1,73,0.0326,128.133,0.327,2019
0.843,0.496,208987,0.27,1,0,10,0.114,-9.932,1,67,0.0361,121.52,0.234,2019
0.00985,0.42,244040,0.823,0,0,1,0.103,-4.889,1,61,0.0434,163.997,0.517,2019
0.942,0.0687,337500,0.0688,0,0.948,11,0.112,-21.231,1,60,0.0365,75.598,0.0325,2019
0.59,0.637,179027,0.512,1,0.000464,2,0.0712,-10.027,1,62,0.0978,109.492,0.33,2019
0.965,0.134,207250,0.0789,0,0.93,7,0.115,-24.742,0,61,0.0531,176.471,0.0445,2019
0.995,0.388,106050,0.00584,0,0.684,1,0.103,-26.36,1,65,0.0457,137.497,0.344,2019
0.192,0.84,213000,0.484,1,0,8,0.282,-6.899,1,64,0.241,126.023,0.512,2019
0.551,0.786,128250,0.71,0,0,9,0.14,-3.21,1,62,0.0372,114.996,0.968,2019
0.0899,0.718,189053,0.661,1,0,6,0.133,-7.991,0,62,0.131,145.877,0.49,2019
0.131,0.914,195080,0.516,0,0,5,0.0441,-4.178,0,70,0.0918,119.969,0.702,2019
0.00229,0.871,248387,0.798,1,0,11,0.234,-3.775,1,60,0.203,140.049,0.527,2019
0.211,0.618,226720,0.695,0,3.96E-05,7,0.11,-5.415,1,62,0.189,199.95,0.766,2019
0.81,0.762,152291,0.625,0,0.000388,7,0.106,-5.159,1,62,0.0258,119.949,0.469,2019
0.00955,0.529,212547,0.931,0,0,4,0.465,-1.538,1,67,0.0581,92.466,0.695,2019
0.149,0.857,159453,0.666,1,2.20E-06,7,0.111,-5.951,1,60,0.074,139.966,0.623,2019
0.67,0.675,158533,0.36,0,0,1,0.159,-6.66,0,76,0.112,64.921,0.553,2019
0.992,0.224,199750,0.00828,0,0.875,2,0.0996,-31.722,1,67,0.0366,78.001,0.069,2019
0.0188,0.876,202680,0.603,1,0,5,0.103,-9.148,0,61,0.28,143.043,0.633,2019
0.102,0.545,215200,0.323,0,2.74E-06,3,0.107,-12.006,1,61,0.0391,149.941,0.193,2019
0.256,0.752,207813,0.712,1,0,4,0.136,-5.467,0,62,0.0474,139.999,0.588,2019
0.897,0.375,219300,0.282,0,0.00168,4,0.0952,-11.761,1,68,0.0409,77.656,0.295,2019
0.568,0.907,197216,0.452,1,0,8,0.244,-6.673,1,64,0.187,92.063,0.691,2019
0.0763,0.582,133352,0.81,0,0,5,0.351,-4.104,0,63,0.106,73.954,0.874,2019
0.229,0.812,165818,0.569,1,0,5,0.0823,-8.228,1,59,0.111,110.146,0.336,2019
0.163,0.902,196766,0.609,1,0,4,0.0636,-8.454,0,61,0.092,125.041,0.388,2019
0.993,0.313,176500,0.00729,0,0.796,9,0.106,-29.599,1,66,0.0388,72.082,0.0799,2019
0.268,0.711,218587,0.757,1,0,1,0.367,-4.188,0,77,0.29,174.013,0.724,2019
0.995,0.468,98000,0.0791,0,0.96,9,0.105,-27.055,0,67,0.0579,117.918,0.337,2019
0.463,0.758,203923,0.629,0,1.80E-06,10,0.113,-5.579,1,69,0.0852,97.006,0.575,2019
0.137,0.605,167890,0.415,0,0,11,0.346,-11.448,0,63,0.42,118.033,0.383,2019
0.00151,0.496,297682,0.88,0,2.92E-05,1,0.0592,-2.242,0,63,0.0359,140.009,0.148,2019
0.134,0.32,202600,0.5,0,0,3,0.108,-7.979,1,66,0.0994,91.361,0.142,2019
0.000551,0.295,280152,0.679,0,5.44E-05,1,0.165,-6.182,1,68,0.15,197.964,0.381,2019
0.382,0.731,164191,0.763,0,7.07E-06,0,0.0754,-3.6,1,72,0.0433,154.111,0.865,2019
0.333,0.634,241747,0.496,1,0,3,0.13,-6.077,0,62,0.292,119.627,0.546,2019
0.506,0.743,231360,0.57,0,5.18E-05,0,0.0994,-7.376,1,59,0.0335,97.005,0.273,2019
0.0357,0.826,154932,0.528,1,0,8,0.605,-8.326,1,61,0.344,99.966,0.539,2019
0.914,0.114,313846,0.0945,0,0.966,5,0.374,-22.655,1,61,0.0423,70.307,0.0314,2019
0.931,0.451,180226,0.222,0,0.00599,2,0.0908,-16.374,1,66,0.0314,132.874,0.381,2019
0.164,0.807,160731,0.564,1,0,6,0.0804,-7.938,0,61,0.319,96.004,0.225,2019
0.219,0.885,189733,0.762,0,0,8,0.162,-5.513,0,73,0.216,138.059,0.605,2019
0.0189,0.517,171980,0.747,1,7.35E-06,6,0.0821,-4.74,0,62,0.296,102.033,0.506,2019
0.0254,0.503,197533,0.808,0,0.00162,11,0.557,-5.051,0,70,0.045,107.975,0.283,2019
0.993,0.256,232750,0.00486,0,0.872,5,0.111,-33.197,1,67,0.0403,68.869,0.058,2019
0.016,0.675,270240,0.53,1,0,9,0.111,-4.196,1,65,0.0385,124.991,0.0832,2019
0.073,0.527,260000,0.761,1,0,0,0.0865,-4.708,1,66,0.341,135.543,0.653,2019
0.0478,0.81,158480,0.716,0,0,8,0.0678,-2.3,1,75,0.0694,96.029,0.689,2019
0.0729,0.843,139610,0.806,1,0,6,0.758,-5.156,1,63,0.367,97.858,0.821,2019
0.284,0.552,277046,0.741,1,8.20E-05,11,0.334,-5.419,0,62,0.0542,69.709,0.718,2019
0.0783,0.937,153320,0.395,1,0,10,0.291,-7.63,1,63,0.132,116.98,0.644,2019
0.14,0.632,203213,0.872,0,0,6,0.131,-4.242,1,62,0.0638,119.969,0.339,2019
0.515,0.665,126120,0.351,0,0.798,2,0.109,-9.425,1,62,0.0278,87.054,0.45,2019
0.0492,0.824,102840,0.859,1,0,2,0.28,-5.668,1,61,0.302,77.973,0.903,2019
0.116,0.555,240959,0.636,0,0,8,0.167,-5.097,1,60,0.034,137.732,0.603,2019
0.74,0.484,200120,0.326,0,0,7,0.101,-8.704,1,59,0.0384,139.776,0.398,2019
0.15,0.558,216295,0.592,1,0,0,0.123,-8.104,0,63,0.153,80.788,0.398,2019
0.996,0.211,276875,0.0287,0,0.955,5,0.0896,-30.39,1,66,0.0633,68.099,0.325,2019
0.257,0.8,320201,0.597,1,0,0,0.185,-7.835,1,60,0.107,149.999,0.634,2019
0.343,0.898,305114,0.543,1,0.000623,6,0.338,-8.317,0,75,0.121,98.992,0.359,2019
0.0624,0.838,157587,0.624,1,0,1,0.217,-4.557,0,62,0.228,95.936,0.117,2019
0.973,0.111,206997,0.0597,0,0.964,0,0.105,-28.951,1,60,0.0414,73.632,0.036,2019
0.0815,0.852,160059,0.554,1,0,11,0.118,-8.254,1,62,0.389,155.961,0.33,2019
0.178,0.74,193133,0.337,0,0,8,0.0944,-6.039,1,64,0.0282,103.002,0.56,2019
0.39,0.437,253304,0.716,0,0,5,0.208,-4.306,1,69,0.05,170.094,0.307,2019
0.192,0.912,181995,0.522,1,0,10,0.11,-6.196,0,59,0.368,139.898,0.33,2019
0.778,0.275,175800,0.201,0,0.927,11,0.112,-20.327,1,61,0.0447,70.005,0.0382,2019
0.287,0.658,268440,0.863,0,1.53E-05,7,0.16,-3.575,0,70,0.0352,96.499,0.967,2019
0.201,0.707,171840,0.608,1,0,5,0.121,-3.841,1,62,0.213,129.872,0.607,2019
0.0686,0.713,240777,0.842,0,0,6,0.341,-5.424,0,62,0.0984,102.968,0.435,2019
0.876,0.15,207056,0.133,0,0.879,5,0.111,-24.177,1,61,0.0354,75.308,0.0789,2019
0.985,0.111,158000,0.0118,0,0.917,2,0.108,-31.874,1,66,0.0403,77.891,0.0812,2019
0.397,0.847,148653,0.742,0,0,8,0.135,-5.515,0,62,0.247,133.989,0.56,2019
0.0728,0.564,165767,0.747,0,0,5,0.151,-3.374,1,71,0.0584,97.878,0.717,2019
0.593,0.743,132928,0.361,1,0,1,0.0771,-11.285,0,61,0.143,126.074,0.345,2020
0.0221,0.738,186107,0.952,0,0,9,0.231,-1.95,1,70,0.0941,125.963,0.544,2020
0.00453,0.485,184138,0.809,1,0,11,0.108,-4.393,1,68,0.0668,183.99,0.417,2020
0.019,0.572,242732,0.731,0,0,11,0.141,-4.813,1,63,0.399,169.119,0.624,2020
0.436,0.626,209528,0.7,1,0,0,0.146,-5.669,1,62,0.336,165.013,0.42,2020
0.889,0.63,220638,0.295,0,0,2,0.0808,-8.576,1,50,0.029,148.23,0.523,2020
0.0623,0.667,208093,0.872,0,0,7,0.0871,-2.783,1,0,0.0587,96.991,0.931,2020
0.0869,0.738,214667,0.785,0,0,6,0.0627,-3.351,0,0,0.0312,97.009,0.971,2020
0.145,0.596,196347,0.671,0,0,0,0.281,-3.699,1,0,0.0272,76.994,0.341,2020
0.0587,0.616,216653,0.688,0,0,6,0.321,-4.91,1,1,0.0302,84.977,0.745,2020
0.291,0.488,238133,0.712,0,0,7,0.22,-4.42,1,0,0.0537,84.757,0.636,2020
0.0587,0.616,216653,0.688,0,0,6,0.321,-4.91,1,0,0.0302,84.977,0.745,2020
0.17,0.65,208751,0.54,1,0,2,0.21,-9.277,0,60,0.578,114.083,0.579,2020
0.0858,0.744,168987,0.556,0,0,8,0.1,-6.97,1,61,0.0375,105.006,0.505,2020
0.105,0.632,198496,0.652,0,3.95E-06,8,0.444,-4.003,1,63,0.0575,132.985,0.305,2020
0.932,0.466,142436,0.323,0,0,4,0.243,-7.336,1,0,0.0338,110.526,0.55,2020
0.557,0.534,225599,0.614,0,0,10,0.199,-6.69,1,2,0.0407,147.739,0.238,2020
0.557,0.534,225599,0.614,0,0,10,0.199,-6.69,1,1,0.0407,147.739,0.238,2020
0.459,0.5,177280,0.55,0,0,1,0.125,-8.107,1,60,0.0514,88.696,0.383,2020
0.328,0.491,260486,0.681,0,0,6,0.109,-5.071,0,1,0.0421,199.747,0.728,2020
0.994,0.216,147000,0.0819,0,0.954,9,0.0931,-26.17,1,68,0.0444,71.07,0.0911,2020
0.516,0.756,185173,0.673,0,0,2,0.109,-6.336,1,69,0.0899,125.055,0.402,2020
0.688,0.595,207000,0.396,0,0.275,0,0.132,-16.103,1,66,0.0344,100.018,0.22,2020
0.614,0.355,283217,0.605,1,0.0483,0,0.146,-7.34,0,65,0.0774,175.472,0.123,2020
0.0493,0.794,145735,0.48,1,0,4,0.12,-7.501,0,52,0.132,77.045,0.45,2020
0.00337,0.772,178013,0.616,0,2.36E-06,7,0.104,-4.673,1,67,0.102,129.967,0.279,2020
0.00277,0.76,188187,0.607,0,0,7,0.132,-6.274,1,59,0.0964,105.979,0.709,2020
0.326,0.562,176540,0.604,1,0,9,0.416,-7.498,0,61,0.197,83.356,0.562,2020
0.039,0.317,205462,0.545,0,0,11,0.116,-6.439,0,66,0.0469,139.014,0.14,2020
0.00255,0.667,237522,0.72,1,7.89E-05,7,0.0753,-5.349,0,66,0.0331,100.021,0.705,2020
0.0109,0.695,213747,0.82,0,0.000142,11,0.0605,-4.985,0,0,0.0428,125.881,0.653,2020
0.0701,0.881,255307,0.697,1,9.57E-06,11,0.274,-8.374,0,1,0.132,124.037,0.726,2020
0.0701,0.881,255307,0.697,1,9.57E-06,11,0.274,-8.374,0,1,0.132,124.037,0.726,2020
0.0701,0.881,255307,0.697,1,9.57E-06,11,0.274,-8.374,0,2,0.132,124.037,0.726,2020
0.0109,0.695,213747,0.82,0,0.000142,11,0.0605,-4.985,0,0,0.0428,125.881,0.653,2020
0.635,0.825,162289,0.313,0,0.000166,9,0.107,-9.563,1,61,0.217,82.989,0.242,2020
0.043,0.592,204029,0.713,0,0,11,0.157,-5.566,0,67,0.0513,126.096,0.261,2020
0.858,0.439,310373,0.323,0,0.00921,10,0.146,-6.764,1,67,0.0323,116.743,0.358,2020
0.995,0.279,140875,0.0579,0,0.963,8,0.113,-28.197,1,66,0.0496,71.138,0.357,2020
0.0681,0.627,285833,0.495,1,0.104,2,0.124,-8.934,1,66,0.0287,134.01,0.452,2020
0.218,0.79,266116,0.599,1,0.00257,7,0.118,-7.417,1,65,0.0431,109.978,0.362,2020
0.109,0.756,203480,0.463,0,0,1,0.226,-6.754,1,1,0.0816,95.984,0.487,2020
0.936,0.164,168250,0.00569,0,0.934,9,0.0954,-35.348,1,67,0.0445,73.934,0.163,2020
0.0315,0.664,115043,0.626,1,0,1,0.0814,-6.598,1,52,0.323,83.423,0.421,2020
0.0999,0.912,155139,0.487,1,0,2,0.159,-9.765,1,60,0.429,90.019,0.66,2020
0.0269,0.73,184889,0.789,0,0,10,0.129,-3.982,1,75,0.034,107.981,0.106,2020
0.000895,0.57,180891,0.767,0,1.18E-05,10,0.097,-4.287,1,60,0.0331,110.995,0.713,2020
0.123,0.593,166413,0.877,0,0,0,0.503,-3.825,0,70,0.0677,123.76,0.635,2020
0.0503,0.735,195813,0.767,0,0.00608,0,0.285,-7.003,1,54,0.0353,124.991,0.467,2020
0.016,0.557,182698,0.858,0,0,9,0.0885,-3.115,0,67,0.0357,149.977,0.608,2020
0.495,0.87,206637,0.656,1,0,0,0.523,-8.377,1,61,0.293,130.013,0.541,2020
0.847,0.137,193548,0.154,0,0.859,0,0.106,-25.122,1,64,0.0444,168.831,0.0451,2020
0.141,0.735,165640,0.684,1,0,2,0.178,-4.747,1,65,0.179,142.031,0.435,2020
0.0225,0.915,222685,0.306,1,4.52E-05,1,0.0784,-17.783,1,63,0.393,149.004,0.609,2020
0.99,0.149,163020,0.555,0,0.504,11,0.111,-29.489,1,65,0.0549,136.595,0.0272,2020
0.35,0.832,164226,0.71,1,0,6,0.09,-3.488,1,62,0.137,140.985,0.761,2020
0.0911,0.466,211402,0.609,1,9.32E-05,10,0.122,-7.874,1,66,0.065,81.186,0.103,2020
0.447,0.328,177286,0.461,0,7.49E-05,6,0.155,-8.79,1,65,0.0434,126.015,0.232,2020
0.404,0.76,214000,0.494,1,0,5,0.0595,-11.633,1,52,0.148,119.918,0.503,2020
0.00204,0.554,221241,0.947,1,2.21E-06,1,0.365,-3.781,1,61,0.0582,120.029,0.621,2020
0.456,0.678,160560,0.798,1,0,1,0.264,-5.923,1,65,0.304,145.126,0.747,2020
0.965,0.233,352015,0.224,0,0.9,4,0.0886,-20.733,1,63,0.0412,61.652,0.0592,2020
0.078,0.618,152135,0.501,0,0,2,0.12,-6.008,1,72,0.0274,129.948,0.562,2020
0.313,0.544,267099,0.796,0,0.00673,1,0.42,-5.754,1,68,0.0604,105.145,0.473,2020
0.992,0.237,259000,0.0311,0,0.907,2,0.0998,-30.822,0,62,0.0528,68.753,0.13,2020
0.904,0.111,214000,0.114,0,0.986,5,0.0957,-22.577,1,63,0.0436,92.646,0.0972,2020
0.644,0.655,168600,0.612,1,1.74E-06,1,0.102,-8.009,1,7,0.0875,154.062,0.372,2020
0.585,0.774,195040,0.75,1,0,4,0.159,-5.083,0,4,0.0891,127.96,0.634,2020
0.585,0.774,195040,0.75,1,0,4,0.159,-5.083,0,6,0.0891,127.96,0.634,2020
0.996,0.41,139500,0.0735,0,0.963,10,0.159,-30.013,1,66,0.0687,132.722,0.252,2020
0.242,0.573,154484,0.669,1,0,0,0.255,-6.921,0,51,0.244,151.09,0.592,2020
0.868,0.371,220065,0.256,0,0.00507,0,0.112,-16.7,1,65,0.227,195.674,0.171,2020
0.0118,0.854,165166,0.496,1,0,7,0.259,-6.7,1,62,0.038,98.989,0.232,2020
0.0842,0.618,174800,0.837,0,0,9,0.344,-5.574,1,59,0.115,168.114,0.8,2020
0.113,0.945,163360,0.783,1,0,7,0.118,-5.365,1,60,0.218,135.281,0.913,2020
0.645,0.586,214400,0.499,0,0,4,0.109,-6.627,1,62,0.049,149.79,0.272,2020
0.909,0.507,207538,0.387,0,0,10,0.113,-6.237,1,65,0.0324,102.987,0.485,2020
0.00191,0.476,226349,0.991,1,0,4,0.121,-2.855,0,65,0.15,82.997,0.202,2020
0.243,0.685,143364,0.898,1,0.000103,11,0.377,-5.796,1,64,0.186,139.993,0.684,2020
0.045,0.588,233502,0.724,0,0.000716,9,0.0695,-6.251,1,65,0.0347,128.027,0.0715,2020
0.00539,0.818,186707,0.633,0,0.00174,7,0.0446,-3.145,1,69,0.0611,111.517,0.814,2020
0.847,0.786,147840,0.375,0,0,6,0.109,-7.471,1,58,0.0445,124.992,0.71,2020
0.0407,0.536,292281,0.803,0,0,1,0.111,-2.998,1,62,0.0285,107.973,0.254,2020
0.00134,0.751,149498,0.604,1,0,1,0.127,-4.787,1,61,0.194,84.976,0.262,2020
0.358,0.601,253050,0.812,1,0.859,2,0.11,-10.774,1,65,0.0504,139.953,0.418,2020
0.371,0.703,202027,0.73,0,0,0,0.143,-6.634,1,73,0.247,93.94,0.76,2020
0.154,0.912,138350,0.406,1,0.00656,1,0.108,-8.801,1,62,0.199,100.034,0.103,2020
0.367,0.756,142675,0.695,1,0,0,0.0969,-5.772,1,61,0.333,151.05,0.608,2020
0.0116,0.945,142945,0.638,1,0,1,0.0894,-7.662,1,62,0.0774,100.011,0.441,2020
0.381,0.733,229956,0.642,1,0,6,0.0607,-7.699,0,62,0.0421,102.418,0.835,2020
0.771,0.535,184505,0.359,0,0,2,0.111,-9.343,1,68,0.0607,154.163,0.488,2020
0.193,0.703,217434,0.516,1,1.15E-06,0,0.0951,-7.55,0,63,0.0597,92.06,0.544,2020
0.45,0.648,219427,0.74,0,0.000145,5,0.104,-6.188,1,63,0.0364,140.026,0.68,2020
0.0476,0.421,355960,0.548,1,0.00269,5,0.187,-9.006,0,65,0.0568,146.099,0.169,2020
0.993,0.492,57718,0.0465,0,0.961,2,0.118,-25.636,1,66,0.0424,64.271,0.571,2020
0.0249,0.834,233143,0.763,1,0,0,0.0959,-6.54,1,62,0.349,140,0.532,2020
0.774,0.464,235053,0.487,0,0,8,0.122,-5.698,1,69,0.0667,86.32,0.201,2020
0.169,0.833,149339,0.555,1,0,0,0.0872,-6.107,1,62,0.111,97.49,0.495,2020
0.993,0.45,133625,0.091,0,0.956,7,0.103,-24.322,0,67,0.0434,94.927,0.354,2020
0.00434,0.817,181011,0.439,1,0,0,0.282,-7.635,1,60,0.506,149.967,0.215,2020
